note_id,fo_word,fo_sentence,na_word,na_sentence,na_note,fo_sentence_audio,fo_word_audio,tags
84886455072,"<b>schwer</b>, schwerer, am schwersten",Ist Ihr Gepäck sehr <b><i>schwer</i></b>?,greu/dificil/complicat,Este bagajul vostru foarte greu?,,[sound:gtts-sent-229d6196-2ca327b2-3f590e02-d68f9255-397e57fe.mp3],[sound:gtts-word-91d1211a-e245e343-434f9d25-7d3c0441-7213cd4f.mp3],ADJ
84886455073,"<b>schwer</b>, schwerer, am schwersten",Das ist eine <b><i>schwere</i></b> Arbeit.,greu/dificil/complicat,Ăsta este un job dificil.,,[sound:gtts-sent-2e6cb664-2d2081d1-4bdb926b-95b132b8-db13ab8a.mp3],[sound:gtts-word-91d1211a-e245e343-434f9d25-7d3c0441-7213cd4f.mp3],ADJ
84886455074,"<span style=""color:#F5279F""><b>die</b></span> Schwester, -n","Meine <b><i><span style=""color:#F5279F"">Schwester</span></i></b> kommt am Dienstag.",sister,Sora mea vine marți.,,[sound:gtts-sent-1308047c-420896f1-048da02a-b4756106-ac740d62.mp3],[sound:gtts-word-059404b8-15d464a4-332a9785-420d68c9-7b166ff0.mp3],NOUN
84886455075,"<b>schwimmen</b>, <span style=""color:#0DA6FF"">schwamm</span>, hat <span style=""color:#FFFB3D"">geschwommen</span><br><div><i>(acc., über+A, in+D, in+A)</i></div>",Ich <b><i>schwimme</i></b> jeden Tag einen Kilometer.,a înota,Înoit zilnic un kilometru.,,[sound:gtts-sent-7990e38a-f07293d8-bb5046e2-98062d90-fd5365bb.mp3],[sound:gtts-word-74b25618-bd3e84f7-90aefd94-2dffb68f-0f80c4f6.mp3],VERB
84886455076,"<span style=""color:#9FF527""><b>das</b></span> Schwimmbad","Kommst du mit <b><i><span style=""color:#9FF527"">ins Schwimmbad</span></i></b>?",swimming pool,Vii cu noi la piscină?,,[sound:gtts-sent-10702a95-0cd4a27f-475b5a35-86136d32-3ea2b76c.mp3],[sound:gtts-word-21a7e12b-7385f3ca-434e6ffb-1900af24-906df390.mp3],NOUN
84886455077,"<span style=""color:#279FF5""><b>der</b></span> See, -n","Komm, wir fahren zum Starnberger <b><i><span style=""color:#279FF5"">See</span></i></b>.",lac,"Vino, mergem la lacul Starnberger",,[sound:gtts-sent-c7d18f62-2fb8d58c-5f1e2577-11ea8ea3-bb33280d.mp3],[sound:gtts-word-a7444eb8-79bacb37-e59365d4-4aaa3fbd-c8352344.mp3],NOUN
84886455078,"<b>sehen</b>, <span style=""color:#0DA6FF"">sah</span>, hat <span style=""color:#FFFB3D"">gesehen</span><br><div><i>(sich+A, acc., auf+A, von+D, nach+D, in+D, vor+D, mit+D, um+A, als)</i></div>",Ich kann dich nicht <b><i>sehen</i></b>.,a vedea/privi,Nu te pot vedea.,,[sound:gtts-sent-9510fa1e-a7eecfd9-2ba94c4f-08f212a0-c2e5f393.mp3],[sound:gtts-word-4c62c1d1-796907c0-457041d1-a12930cb-18202008.mp3],VERB
84886455079,"<b>sehen</b>, <span style=""color:#0DA6FF"">sah</span>, hat <span style=""color:#FFFB3D"">gesehen</span><br><div><i>(sich+A, acc., auf+A, von+D, nach+D, in+D, vor+D, mit+D, um+A, als)</i></div>",Ich <b><i>habe</i></b> diesen Jungen schon einmal <b><i>gesehen</i></b>.,a vedea/privi,L-am mai văzut pe acest băiat odată.,,[sound:gtts-sent-b17919da-e7b84a52-59597f63-53d599d8-bcd7e047.mp3],[sound:gtts-word-4c62c1d1-796907c0-457041d1-a12930cb-18202008.mp3],VERB
84886455080,"<span style=""color:#F5279F""><b>die</b></span> Sehenswürdigkeit, -en","Welche <b><i><span style=""color:#F5279F"">Sehenswürdigkeiten</span></i></b> gibt es in Frankfurt?",atracție turistică,Ce atracții turistice există în Frankfurt?,,[sound:gtts-sent-aa637aa1-cfa45b2c-e3a456bf-996ad6e6-0419dcd1.mp3],[sound:gtts-word-8dd19f7e-051afdff-3c774a5b-04903354-47d559f6.mp3],NOUN
84886455081,"sehr, <b>mehr</b>, am meisten",Danke <b><i>sehr</i></b>!,foarte/tare/extrem de,Mulțumesc foarte mult!,,[sound:gtts-sent-c9f06be4-9d181641-07bbab68-262d9f0f-360f30cf.mp3],[sound:gtts-word-5c3b6973-ce0a8f1c-ef2b289d-06b90afa-0258dad6.mp3],ADV
84886455082,"sehr, <b>mehr</b>, am <b>meisten</b>",Das ist <b><i>sehr</i></b> schwer.,foarte/tare/extrem de,E foarte greu.,,[sound:gtts-sent-7de9ab5a-285bc45c-ec568b72-2890faac-be93b090.mp3],[sound:gtts-word-5c3b6973-ce0a8f1c-ef2b289d-06b90afa-0258dad6.mp3],ADV
84886455083,<b>sein-</b>,Herr Müller ist in <b><i>sein<u>em</u></i></b> Zimmer.,al lui/al său,Domnul Müller este în camera lui.,,[sound:gtts-sent-49f1fd94-22a0646c-ffe61d2f-e98cdd84-f4865933.mp3],[sound:gtts-word-85c64ae4-7fd27582-408cf9ba-c1b27134-369598b8.mp3],PRON
84886455084,"<b>sein</b>, <span style=""color:#0DA6FF"">war</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">gewesen</span><br><br><div><i>(dat., gen., acc., an+D, gegen+A, von+D, nach+D, in+D, aus+D, außer+D, für+A, bei+D, als, wie)</i></div>",Mir <b><i>ist</i></b> kalt.,a fi,Îmi este frig.,Ich bin kalt = Sunt rece (la suflet),[sound:gtts-sent-4d87b1b4-ac2a286c-3bcd6076-8969c538-df8775c6.mp3],[sound:gtts-word-85c64ae4-7fd27582-408cf9ba-c1b27134-369598b8.mp3],VERB
84886455085,"<b>sein</b>, <span style=""color:#0DA6FF"">war</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">gewesen</span><br><br><div><i>(dat., gen., acc., an+D, gegen+A, von+D, nach+D, in+D, aus+D, außer+D, für+A, bei+D, als, wie)</i></div>",Ich <b><i>bin</i></b> dreiundzwanzig.,a fi,Sunt în vârstă de 23 de ani.,,[sound:gtts-sent-5a91e0b1-572738ea-782cc6a4-f8dc7351-487277f3.mp3],[sound:gtts-word-85c64ae4-7fd27582-408cf9ba-c1b27134-369598b8.mp3],VERB
84886455086,<b>an sein</b>,Das Licht <b><i>ist</i></b> noch <b><i>an</i></b>.,a fi pornit/aprins,Lumina încă este aprinsă.,,[sound:gtts-sent-45ffa7bf-c5bff81c-1ea8044e-46c4b157-86b5d0a4.mp3],[sound:gtts-word-c9ee7e53-c8e5a300-50289b22-8b445be5-fbbdc1ad.mp3],VERB
84886455087,<b>auf</b> <b>sein</b>,Das Fenster <b><i>ist</i></b> noch <b><i>auf</i></b>.,"a fi deschis, treaz (sein)",Fereastra e încă deschisă.,,[sound:gtts-sent-5c6a7009-e02e705e-c1faa83c-60aa7bad-c7b7c2f2.mp3],[sound:gtts-word-55f3c534-b913a6fe-7abebe23-fed56c94-9ff71ac0.mp3],VERB
84886455088,<b>weg sein</b>,Herr Meier <b><i>ist</i></b> schon <b><i>weg</i></b>.,a lipsi,Domnul Meier lipsește deja/ este deja plecat.,,[sound:gtts-sent-120d998b-e7849d18-61ad873b-a8116ef6-337e7b43.mp3],[sound:gtts-word-a1de6592-e24b1c56-d79bc1d1-286650b6-ca092acd.mp3],VERB
84886455089,<b>zu sein</b>,Die Tür <b><i>ist zu</i></b>.,a fi închis(ă),Ușa este închisă.,,[sound:gtts-sent-1184aaa1-bfd56a46-9c9ca7d1-7697123a-1bc98692.mp3],[sound:gtts-word-05741f30-52fc2b42-058d8e0d-558cbcd2-0252d44e.mp3],VERB
84886455090,<b>seit</b>,Ich wohne <b><i>seit</i></b> drei Jahren in Köln.,de (când/la) [timp],Locuiesc <i>de</i> 3 ani în Köln.,,[sound:gtts-sent-846e17fd-abec2f19-63a7fd02-6b0611b6-a68079b8.mp3],[sound:gtts-word-f20f42ef-c463cac1-75e6b4ad-43555458-7873af7f.mp3],PREP
84886455091,"<b>selbstständig</b>, selbstständiger, am selbstständigsten",Er ist <b><i>selbstständig</i></b>.,independent/autonom,El este independent.,,[sound:gtts-sent-201750ba-da65d7e0-8123bb65-0d535fdf-f732227c.mp3],[sound:gtts-word-8b2c9dba-9536055a-01946880-0088d7d2-2b5f07fd.mp3],ADJ
84886455092,<b>sich</b>,Sie müssen <b><i>sich</i></b> erst anmelden.,se/își/pe sine/,Trebuie să vă înregistrați.,,[sound:gtts-sent-1b3cb443-8088a18d-7a19f656-174601fd-a4882d32.mp3],[sound:gtts-word-287a87ba-5df046b0-c509a275-8f049fce-5fb662ba.mp3],PRON
84886455095,"<b>sitzen</b>, <span style=""color:#0DA6FF"">saß</span>, hat <span style=""color:#FFFB3D"">gesessen</span>",Wo <b><i>sitzen</i></b> Sie?,a ședea/sta jos/sta [pe scaun etc.],Unde stați dumneavostră?,,[sound:gtts-sent-c4270485-cbeb09f1-673d3dba-c71f1737-9cf7f20f.mp3],[sound:gtts-word-ff022722-c0253666-bd7ee2b9-739c69be-86b2a2c8.mp3],VERB
84886455096,<b>so</b>,Sie müssen das <b><i>so</i></b> machen!,așa/astfel/conform/atât de/oricât de,Trebuie să o faceți astfel.,,[sound:gtts-sent-0d3a36f7-54eb5020-a0269548-d75593d8-c71079ac.mp3],[sound:gtts-word-294658db-014d360b-35177ca3-09205629-11c12830.mp3],ADV
84886455097,<b>so</b>,Fahren Sie bitte nicht <b><i>so</i></b> schnell!,așa/astfel/conform/atât de/oricât de,Vă rog să nu conduceți atât de rapede.,,[sound:gtts-sent-a89ac20f-c64886fd-7deec535-28b8b676-36df1a80.mp3],[sound:gtts-word-294658db-014d360b-35177ca3-09205629-11c12830.mp3],ADV
84886455098,<b>so</b>,Meine Frau ist <b><i>so</i></b> groß wie ich.,așa/astfel/conform/atât de/oricât de,Soția mea este tot atât de înaltă ca și mine.,,[sound:gtts-sent-bfcac601-76fb3d85-6a9cea1c-6adab2b8-8eba6fac.mp3],[sound:gtts-word-294658db-014d360b-35177ca3-09205629-11c12830.mp3],ADV
84886455099,<b>so</b>,"<b><i>So</i></b>, das war's/wär's!",așa/astfel/conform/atât de/oricât de,"Astfel/Deci, asta este tot!",,[sound:gtts-sent-780bd562-a6ea5651-ac601bfb-4928f945-c41a9aa2.mp3],[sound:gtts-word-294658db-014d360b-35177ca3-09205629-11c12830.mp3],ADV
84886455100,"<b><span style=""color:#9FF527"">das</span> Sofa</b>","Das <b><i><span style=""color:#9FF527"">Sofa</span></i></b> ist neu.",sofa,Canapeaua este nouă.,,[sound:gtts-sent-fb7a2920-f3ccf97b-34e28944-4749ef4e-de17c8d8.mp3],[sound:gtts-word-1601dff5-621d5ee7-535701bf-fb289d42-28aa4b87.mp3],NOUN
84886455101,<b>sofort</b>,Bitte antworten Sie <b><i>sofort</i></b>.,imediat/numaidecât/îndată,Vă rog să răspundeți imediat.,,[sound:gtts-sent-a0923214-413a2237-1b4acfe1-a685320d-88ca7486.mp3],[sound:gtts-word-d687ecc3-4ac619c6-678d7553-389140fb-80feec4e.mp3],ADV
84886455102,"<span style=""color:#279FF5""><b>der</b></span> Sohn, ⸚e","Das ist Hans, mein <b><i><span style=""color:#279FF5"">Sohn</span></i></b>.",fiu,"Acesta e Hans, fiul meu.",,[sound:gtts-sent-06632bae-4e6c87a4-e7bc78d2-39308c06-57656fec.mp3],[sound:gtts-word-9409c6e1-7f567fb6-b1ac2e4a-9d898156-d183bd98.mp3],NOUN
84886455103,"<b>sollen</b>, <span style=""color:#0DA6FF"">sollte</span>, hat <span style=""color:#FFFB3D"">gesollt</span>",<b><i>Soll</i></b> ich kommen?,a trebui,Ar trebui să vin?,,[sound:gtts-sent-fdfd245f-cc0a9997-28ee18ea-f4e01768-3a6b0240.mp3],[sound:gtts-word-281005ed-f365126d-20dea0f3-b27d2dcb-6d9ea1b3.mp3],VERB
84886455104,"<b>sollen</b>, <span style=""color:#0DA6FF"">sollte</span>, hat <span style=""color:#FFFB3D"">gesollt</span>",Was <b><i>soll</i></b> ich mitbringen?,a trebui,Ce ar trebui eu să aduc?,,[sound:gtts-sent-c0d15727-23edd360-36074625-f72ee3ab-d26ac5a3.mp3],[sound:gtts-word-281005ed-f365126d-20dea0f3-b27d2dcb-6d9ea1b3.mp3],VERB
84886455105,"<span style=""color:#F5279F""><b>die</b></span> Sonne, -n","Die <b><i><span style=""color:#F5279F"">Sonne</span></i></b> scheint.",soarele,Soarele strălucește.,,[sound:gtts-sent-6d4d4335-0d9eb11f-cd6de803-96b7f2e3-eadcd51d.mp3],[sound:gtts-word-3bdf267f-65c40045-ef5ecbee-e85c708d-40036f98.mp3],NOUN
84886455106,<b>spät</b>,"Es ist schon <b><i>spät</i></b>, ich muss gehen.",târziu,"Este deja târziu, trebuie să mă duc.",,[sound:gtts-sent-546cc52c-bee4bbab-0247b500-2e37a149-8f5e81aa.mp3],[sound:gtts-word-627ef247-1359afe1-3aec3c82-569f2a6e-9d267c66.mp3],ADJ
84886455107,<b>später</b>,Das können wir <b><i>später</i></b> machen.,mai târziu/ulterior,Putem să o facem mai târziu.,,[sound:gtts-sent-505f0ad1-e089f483-53b733eb-05203d9d-abf5d3a6.mp3],[sound:gtts-word-b7207cf7-4e66d269-fad09cd4-1b39a603-d9be2495.mp3],ADV
84886455108,"<span style=""color:#F5279F""><b>die</b></span> Speisekarte, -n","Bringen Sie mir <b><i><span style=""color:#F5279F"">die Speisekarte</span></i></b>, bitte.",meniu/listă de bucate,"Aduceți-mi meniul, vă rog.",,[sound:gtts-sent-3e6d55c9-d2dc8508-55c5acb2-a282e3dd-79cdce8f.mp3],[sound:gtts-word-544bea1c-f395a70b-a584bd50-3f47c98e-1b2938e6.mp3],NOUN
84886455109,"<b>spielen</b>, <span style=""color:#0DA6FF"">spielte</span>, hat <span style=""color:#FFFB3D"">gespielt</span><br><div><i>(sich+A, acc., auf+D, an+D, gegen+A, neben+D, in+D, mit+D, um+A, für+A, in+A, bei+D)</i></div>",Die Kinder <b><i>spielen</i></b> draußen.,a (se) juca/a cânta [la un instrument],Copiii se joacă afară.,,[sound:gtts-sent-2cb2044c-005941a3-90c73183-fda78bed-a94bf78d.mp3],[sound:gtts-word-868ad699-bd13e0f3-6cd87f37-29493f3d-6bebe3a6.mp3],VERB
84886455110,"<b>spielen</b>, <span style=""color:#0DA6FF"">spielte</span>, hat <span style=""color:#FFFB3D"">gespielt</span><br><div><i>(sich+A, acc., auf+D, an+D, gegen+A, neben+D, in+D, mit+D, um+A, für+A, in+A, bei+D)</i></div>",<b><i>Spielen</i></b> Sie Karten?,a (se) juca/a cânta [la un instrument],Jucați cărți?,,[sound:gtts-sent-712e0e83-091bd729-b274ce77-1d3d64dc-1fb616a7.mp3],[sound:gtts-word-868ad699-bd13e0f3-6cd87f37-29493f3d-6bebe3a6.mp3],VERB
84886455111,"<span style=""color:#279FF5""><b>der</b></span> Sport, -e","Ich mache viel <b><i><span style=""color:#279FF5"">Sport</span></i></b>.",sport,Fac mult sport.,,[sound:gtts-sent-1bf7d0ef-84aa7613-f24653f8-d4e00940-062632d3.mp3],[sound:gtts-word-26c490d7-d6ddc01a-4e7626ae-30fc49ad-c169ebf5.mp3],NOUN
84886455112,"<span style=""color:#F5279F""><b>die</b></span> Sprache, -n","Welche <b><i><span style=""color:#F5279F"">Sprachen</span></i></b> sprichst du?",limbă/limbaj,Ce limbă vorbești?,,[sound:gtts-sent-0b7792c7-5de0a31b-8f680e16-e64f55cf-e71a7678.mp3],[sound:gtts-word-e0205fe2-81497454-53c3d41c-ec5a77a4-ed4d926b.mp3],NOUN
84886455113,"<b>sprechen</b>, <span style=""color:#0DA6FF"">sprach</span>, hat <span style=""color:#FFFB3D"">gesprochen</span><br><div><i>(acc., gegen+A, von+D, über+A, aus+D, mit+D, vor+D, für+A, zu+D, als)</i></div>",Kann ich (mit) Herrn Klein <b><i>sprechen</i></b>?,a vorbi,Pot să vorbesc cu domnul Klein?,,[sound:gtts-sent-61eb1877-1e174621-7d767585-bdb6eb5a-79b513e0.mp3],[sound:gtts-word-f25530bd-b2bf3016-c52b8c51-3785b429-7f54d97b.mp3],VERB
84886455114,"<span style=""color:#F5279F""><b>die</b></span> Stadt, ⸚e","Heidelberg ist eine alte <b><i><span style=""color:#F5279F"">Stadt</span></i></b>.",oraș,Heidelberg este un oraș vechi.,,[sound:gtts-sent-aac009c2-eca61984-3723aad8-ef6e5632-cfd38f06.mp3],[sound:gtts-word-a49e99ca-b2178bc9-00d406f4-6ea5dd79-1bc95699.mp3],NOUN
84886455115,"<b>[geschrieben] stehen</b>, <span style=""color:#0DA6FF"">stand</span>, hat <span style=""color:#FFFB3D"">gestanden</span>","Ich glaube es nicht, aber es <b><i>steht</i></b> in der Zeitung.",a fi scris,"Nu cred asta, dar e scris în ziar.",[geschrieben] indică faptul că forma rămâne în scris.,[sound:gtts-sent-6c782f4d-202b0a7c-906331af-6d397ded-a570a03c.mp3],[sound:gtts-word-3943f24d-e826149d-bc6a55cc-59afe288-a52677ce.mp3],VERB
84886455116,"<b>stehen</b>, <span style=""color:#0DA6FF"">stand</span>, hat <span style=""color:#FFFB3D"">gestanden</span><br><i>(sich+A, dat., acc., auf+D, über+D, neben+D, über+A, unter+D, vor+D, mit+D, um+A, für+A, gegenüber+D, auf+A, hinter+D, nach+D, zu+D)</i>",Der Bus <b><i>steht</i></b> schon an der Haltestelle.,a sta [vertical]/a fi localizat/a se afla,Autobuzul se află în stație.,,[sound:gtts-sent-c5fb0357-7d4ae85a-20672ea7-c87d6aeb-13dfe9be.mp3],[sound:gtts-word-c19cfa58-d52a9aef-15f18ab0-d7e9110e-7ef3529e.mp3],VERB
84886455117,"<b><span style=""color:#F5279F"">die</span> Stelle</b>, -n","Ich habe eine neue <b><i><span style=""color:#F5279F"">Stelle</span></i></b>.",post (de muncă)/loc/slujbă,Am un nou loc de muncă.,,[sound:gtts-sent-4559031d-50f7acf1-c15da5b8-c57a4000-eb47c36e.mp3],[sound:gtts-word-15e88d88-dbb8c7e1-412dc9a7-5ddde6f5-c0b40ac3.mp3],NOUN
84886455118,"<b>stellen</b>, <span style=""color:#0DA6FF"">stellte</span>, hat <span style=""color:#FFFB3D"">gestellt</span><br><i>(sich+A, dat., acc., über+D, zwischen+A, von+D, an+A, über+A, für+A, auf+A, vor+A, gegen+A, unter+A, neben+A, hinter+A, zu+D)</i>",<b><i>Stell</i></b> die Tasche rechts in die Ecke!,a pune/a așeza,Pune geanta în colț din dreapta!,,[sound:gtts-sent-a58dc91d-25975bfa-310dc3d3-428c8f4e-4e8e3321.mp3],[sound:gtts-word-fb44610b-4e9ca3d6-4b1e22c4-807c8beb-5fdd29a1.mp3],VERB
84886455119,"<span style=""color:#279FF5""><b>der</b></span> Stock","Unsere Wohnung liegt im ersten <b><i><span style=""color:#279FF5"">Stock</span></i></b>.",etaj,Apartamentul nostru e la etajul întâi.,,[sound:gtts-sent-3cc6ef19-83251de6-24dee470-e64c27dd-c29694c0.mp3],[sound:gtts-word-be275c2f-e346b097-20e14474-80f50271-89498ed7.mp3],NOUN
84886455120,"<span style=""color:#F5279F""><b>die</b></span> Straße, -n","In welcher <b><i><span style=""color:#F5279F"">Straße</span></i></b> wohnen Sie?",strada,Pe ce stradă locuiți?,,[sound:gtts-sent-10198988-0699760a-c6fd3649-dd2e374e-f85803e9.mp3],[sound:gtts-word-05e2b2fa-85200cf1-cf17cf59-97388206-f28f130f.mp3],NOUN
84886455121,"<span style=""color:#F5279F"">die</span> <b>Straßenbahn</b>, -en","Wo fährt die <b><i><span style=""color:#F5279F"">Straßenbahn</span></i></b> ab?",tramvai,De unde pleacă acest tramvai?,,[sound:gtts-sent-13f74f1c-bcdf2af3-634849d0-fcd5659e-0a795822.mp3],[sound:gtts-word-ba3c744c-de84324e-6cb39a7e-9a28db90-1667e879.mp3],NOUN
84886455122,"<b>studieren</b>, <span style=""color:#0DA6FF"">studierte</span>, hat <span style=""color:#FFFB3D"">studiert</span><br><div>
<i>acc., (an+D, an+A, bei+D)</i></div>",Ich <b><i>studiere</i></b> in Mainz.,a studia,Studiez în Mainz.,,[sound:gtts-sent-49dbc162-04f13136-1d553550-0ae24cf6-cda4e391.mp3],[sound:gtts-word-57b6a467-a5cd4066-6cc9751a-1d717ba8-e887f9ae.mp3],VERB
84886455123,"<span style=""color:#9FF527""><b>das</b></span> Studium","<b><i><span style=""color:#9FF527"">Das Studium</span></i></b> beginnt im Oktober.",degree course,Studiile încep în octombrie.,,[sound:gtts-sent-d81af2a5-6d075f3c-88eb36d8-9f034593-9c05536b.mp3],[sound:gtts-word-057ab4d6-27893fde-822d690f-cb156416-d375e317.mp3],NOUN
84886455124,"<span style=""color:#279FF5""><b>der</b></span> Student, -en / die Studentin, -nen","Ich bin <b><i><span style=""color:#F5279F"">Studentin</span></i></b>.",student(ă),Sunt studentă.,,[sound:gtts-sent-50c770f0-3da0080f-136da89f-f251bd81-050babb2.mp3],[sound:gtts-word-1f3fde7c-1c0a1f2e-d8a23aef-66995de5-133b63e5.mp3],NOUN
84886455125,"<span style=""color:#F5279F""><b>die</b></span> Stunde, -n","Ich bin in <b><i><span style=""color:#F5279F"">einer Stunde</span></i></b> zurück.",ora (ca interval),O să fiu înapoi într-o oră.,,[sound:gtts-sent-ade1bc24-8c47500f-419a64e7-fb880ac6-61d8b599.mp3],[sound:gtts-word-08be103b-935bc645-a0e2aabf-e756dc5c-24e29fd6.mp3],NOUN
84886455126,"<b>suchen</b>, <span style=""color:#0DA6FF"">suchte</span>, hat <span style=""color:#FFFB3D"">gesucht</span><br><div><i>(acc., nach+D, wegen+G)</i></div>",<b><i>Suchst</i></b> du etwas?,a căuta,Cauți ceva?,,[sound:gtts-sent-cd410ad7-f28572e4-c73f31b3-ff0d932c-efb0f129.mp3],[sound:gtts-word-f0b1384f-b7050b55-afa3646c-7004c92a-85b3c3f1.mp3],VERB
84886455127,tanzen,<b><i>Tanzen</i></b> Sie gern?,a dansa,Vă place să dansați?,,[sound:gtts-sent-a730a6f8-558a8f44-c1b46d3d-bce0c16b-367d5dc4.mp3],[sound:gtts-word-5660c5d1-9ea8156f-66d90fe7-5fb8b719-2c8b6420.mp3],VERB
84886455128,"<span style=""color:#F5279F""><b>die</b></span> Tasche, -n","Ich habe die Schlüssel in <b><i><span style=""color:#F5279F"">der Tasche</span></i></b>.",sacoșa/geanta,Am cheile în geantă.,,[sound:gtts-sent-1a27667d-0e2b1746-328dc5c4-6ba02878-3f605b6b.mp3],[sound:gtts-word-c6b4d860-4e975505-c9fc7cef-7ba1146c-e92a3dcc.mp3],NOUN
84886455129,"<span style=""color:#9FF527""><b>das</b></span> Taxi, -s","Es gibt heute keinen Bus mehr. Er fährt mit <b><i><span style=""color:#9FF527"">dem Taxi</span></i></b>.",taxi,Astăzi nu mai sunt autobuze. El merge cu taxiul.,,[sound:gtts-sent-9c9074a1-61baff63-f613ebc7-f973ce81-bb3348b6.mp3],[sound:gtts-word-c4c95835-d46d53ca-289f7c40-34141c4d-41ff7387.mp3],NOUN
84886455130,"<span style=""color:#279FF5""><b>der</b></span> Tee, -s","Ich trinke morgens immer <b><i><span style=""color:#279FF5"">Tee</span></i></b>.",tea,Mereu beau ceai dimineața.,,[sound:gtts-sent-9b399aa2-bcd0cdf9-4ff24f7c-5a5c7c4c-d3b6c161.mp3],[sound:gtts-word-0c6e390c-d2ec6a12-b99c32d5-5142cf96-fadd4a79.mp3],NOUN
84886455131,"<b><span style=""color:#279FF5"">der</span> Teil</b>, -e","Lies bitte auch den zweiten <b><i><span style=""color:#279FF5"">Teil</span></i></b>.",parte / componentă,"Te rog, citește și a doua parte.",,[sound:gtts-sent-cb9a1e72-b50e7966-45971dc6-0b1ebb92-1ca06bbd.mp3],[sound:gtts-word-de9299e5-f067e3d1-def77d96-4b08a52b-23f37db0.mp3],NOUN
84886455132,"<b>telefonieren</b>, <span style=""color:#0DA6FF"">telefonierte</span>, hat <span style=""color:#FFFB3D"">teleforniert</span><br><div><i>(dat., acc., nach+D, mit+D, um+A, bei+D)</i></div>",Darf ich mal <b><i>telefonieren</i></b>?,a telefona,Pot să telefonez?,,[sound:gtts-sent-2a7171ea-ec50f036-1fb6a340-46fd547d-d85d42fe.mp3],[sound:gtts-word-f2b14092-0ed9beb4-5b622acb-00b527c5-4b4f2883.mp3],VERB
84886455133,"<b><span style=""color:#9FF527"">das</span> Telefon</b>, -e","Haben Sie ein <b><i><span style=""color:#9FF527"">Telefon</span></i></b>?",telefon,Aveți un telefon?,,[sound:gtts-sent-b0d594e4-f1d8f93c-adf02d8f-91e318cf-a7880833.mp3],[sound:gtts-word-4ce5579b-73a753b6-04e48d97-5dcd81f6-298eebd0.mp3],NOUN
84886455134,"<span style=""color:#279FF5""><b>der</b></span> Termin, -e","Am besten machen wir sofort <b><i><span style=""color:#279FF5"">einen Termin</span></i></b>.",programare / termen,Cel mai bine este să facem un o programare imediat.,,[sound:gtts-sent-849cc805-6531c793-e277a6d1-17a01982-825f1f18.mp3],[sound:gtts-word-c6532607-0a17cc19-82c07a9e-29845860-e264cff7.mp3],NOUN
84886455135,"<span style=""color:#279FF5""><b>der</b></span> Test, -s, -s/-e","Der <b><i><span style=""color:#279FF5"">Test</span></i></b> war einfach.",test,Testul a fost simplu.,,[sound:gtts-sent-79c8af1b-9f19ee6f-2e1ae59e-e8bfad36-2fec0ca9.mp3],[sound:gtts-word-2982fec2-3713bdbc-44adc029-1fad876f-2a59092a.mp3],NOUN
84886455136,<b>teuer</b>,Das ist mir zu <b><i>teuer</i></b>.,scump/costisitor,Asta e prea scump pentru mine.,,[sound:gtts-sent-0ab56bc5-1a9ee23c-e80de68e-d650f201-92f4df8d.mp3],[sound:gtts-word-a0bae1de-1fdf7328-2c312890-89314653-9a28a44d.mp3],ADJ
84886455137,"<span style=""color:#279FF5""><b>der</b></span> Text, -e","Lesen Sie bitte diesen <b><i><span style=""color:#279FF5"">Text</span></i></b>.",text,"Vă rog, citiți acest text.",,[sound:gtts-sent-4dca523c-a56d5639-bcf42f60-0f5f2b33-cd490d33.mp3],[sound:gtts-word-82e16516-eb64d0ab-91e9a053-b3694bda-70d36bd8.mp3],NOUN
84886455138,"<b><span style=""color:#9FF527"">das</span> Thema</b>","Wir sprechen heute über das <b><i><span style=""color:#9FF527"">Thema</span></i></b> „Essen und Trinken“.","topic, temă","Astăzi vorbim despre tema „Mâncare și Băutură"".",,[sound:gtts-sent-1575f686-72975bd5-c5e52a70-8d122606-85d834b6.mp3],[sound:gtts-word-ba296323-1d3622e3-129264c3-e5d305d2-3607b6a6.mp3],NOUN
84886455139,"<b><span style=""color:#9FF527"">das</span> Ticket</b>, -s","Wie viel kostet das <b><i><span style=""color:#9FF527"">Ticket</span></i></b>?","tichet, bilet",Cât costă biletul?,,[sound:gtts-sent-33958192-7deda177-fefaf6cd-8a778340-6696c373.mp3],[sound:gtts-word-ad9813d2-44d93abc-c4407a1c-622ed794-d2834da4.mp3],NOUN
84886455140,"<span style=""color:#279FF5""><b>der</b></span> Tisch, -(e)s, -e","Die Fotos liegen auf <b><i><span style=""color:#279FF5"">dem Tisch</span></i></b>.",masă,Fotografiile se afla pe masă.,,[sound:gtts-sent-adeb1edc-c158aa47-e88b2faf-b2840a8d-76497a3a.mp3],[sound:gtts-word-9a39e8c0-d2b59b43-77b17fb0-418ef1bc-2516a67d.mp3],NOUN
84886455141,"<span style=""color:#F5279F""><b>die</b></span> Tochter, -ö","Das ist meine <b><i><span style=""color:#F5279F"">Tochter</span></i></b> Katharina.",fiica,Aceasta este fiica mea Katharina.,,[sound:gtts-sent-f4b600d1-823e753d-64ef57d8-60f7df4f-74e97b39.mp3],[sound:gtts-word-41a5eed5-d0469202-cdf80c6e-b625214a-ec71a6d9.mp3],NOUN
